Year_Month,Year,Month,Site,Type,Easting,Northing,Longitude,Latitude,NO2_NA_no,NO2,PM10_NA_no,PM10,PM25_NA_no,PM25,NO2_modelled,PM10_modelled,PM25_modelled,Hurs,Psl,Rainfall,SfcWind,Sun,Tas,NDVI,UR,Temp_Trend,logNO2,logPM10,logPM25,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10
2016-01,2016,1,N Lanarkshire Kirkshaws,Roadside,272522.8,663029.8,-4.03741322631301,55.8435832458591,0,40.5322580645161,0,10.0258064516129,31,,17.00101,10.8661,6.658315,88.1188730912179,1001.98147655186,153.545026583814,4.42414540531141,20.8750683031692,4.03906734869976,0.38701076,Other Urban Areas,1,3.7020981524985,2.30516241400835,,train9,train4,test,test,train9,train9,train4,test,train1,train6
2016-01,2016,1,N Lanarkshire Moodiesburn,Roadside,269929,670386,-4.08234036314834,55.9089413835245,0,26.6483870967742,31,,31,,15.28426,10.19931,6.128171,89.2387196527513,1001.94960651115,189.470056562654,4.60773729995603,21.4718220360784,3.90844850411735,0.5906018,Other Urban Areas,1,3.28272862708331,,,,,,,,,,,,
2016-01,2016,1,N Lanarkshire Motherwell,Roadside,275540.87,656789.09,-3.98638895246412,55.7883330261231,31,,0,10.7387096774194,31,,21.31661,11.20603,6.850164,88.3276265757314,1001.99205199744,197.19455167048,3.94633436035451,20.428463625272,3.98073869628727,0.37624388,Rural Areas,1,,2.37385494009583,,train2,train10,train5,train3,test,train5,train9,train1,train1,train7
2016-01,2016,1,N Lanarkshire Motherwell Adele St,Roadside,275642.3,656147.7,-3.98447955969198,55.7825997179788,31,,31,,31,,21.31661,11.20603,6.850164,88.3276265757314,1001.99205199744,197.19455167048,3.94633436035451,20.428463625272,3.98073869628727,0.35284636,Large Urban Areas,1,,,,train8,test,train3,train4,train7,train5,test,train10,test,train4
2016-01,2016,1,N Lanarkshire Motherwell Civic Centre,Rest,275813.6,656235.48,-3.98179000770633,55.7834319970235,31,,31,,31,,21.31661,11.20603,6.850164,88.3276265757314,1001.99205199744,197.19455167048,3.94633436035451,20.428463625272,3.98073869628727,0.35284636,Rural Areas,1,,,,train10,train8,train9,train7,train10,train4,train3,test,train8,train1
2016-01,2016,1,N Lanarkshire Shawhead Coatbridge,Roadside,273411,662997,-4.02322312793907,55.8435227189454,0,35.3258064516129,1,11,31,,21.39296,12.46955,6.940497,87.9751918432385,1001.98290098061,155.467444068034,4.28073937992882,20.5652298685836,4.11936278174566,0.40497236,Other Urban Areas,1,3.56461375779657,2.39789527279837,,train9,train1,train2,train7,train3,train3,train8,test,train1,test
2016-01,2016,1,N Lanarkshire Uddingston New Edinburgh Rd,Roadside,269145.6,661499.7,-4.09057047032161,55.8289399690661,31,,31,,31,,21.32629,12.36038,7.028868,88.2282063204332,1001.98996283854,163.007896668173,3.6690742306463,21.5323737859532,4.3484202333224,0.47906932,Large Urban Areas,1,,,,,,,,,,,,,
2016-01,2016,1,North Ayrshire Irvine High St,Kerbside,232142,638892,-4.66678970285821,55.6145783117236,0,31.1741935483871,0,12.7,0,7.24193548387097,10.71581,9.002791,5.783385,85.8436540668555,1001.58768072525,162.212510517802,5.77842187036299,16.5902079493926,5.49369655392136,0.43035536,Other Urban Areas,1,3.4395906226954,2.54160199346455,1.97988850269716,test,train2,train2,train4,train6,train5,train8,train3,train9,train10
2016-01,2016,1,Paisley Gordon Street,Roadside,248316.83,663615.52,-4.4239580260372,55.8418360295269,0,35.1225806451613,1,14.1433333333333,31,,16.34148,9.722612,5.995084,88.8946023756587,1001.82022094227,192.73834170717,4.34544280825254,25.3102009533446,5.03756886157706,0.34144624,Rural Areas,1,3.55884424685211,2.64924337054612,,,,,,,,,,,
2016-01,2016,1,Paisley St James Street,Roadside,248174.75,664319.96,-4.42661892819984,55.8481149734955,31,,0,13.2258064516129,31,,18.97798,10.03845,6.04778,88.8492582145998,1001.81286588069,192.886295663624,4.30243045400266,25.0798762923734,5.05672363677751,0.29530962,Rural Areas,1,,2.58216995521321,,train3,train1,train3,train7,train4,train10,test,train10,train2,test
2016-01,2016,1,Peebles,Rest,324814.65,641087.92,-3.19652692013186,55.6574720268585,0,9.84516129032258,31,,31,,3.912285,8.014412,5.04627,89.7390389987965,1002.32004833022,199.598800974931,4.28497144155075,19.8214741271255,3.74180610888477,0.73213248,Rural Areas,1,2.28698009492516,,,,,,,,,,,,
2016-01,2016,1,Perth Atholl Street,Roadside,311577.28,723931.02,-3.43418197305985,56.3993269572204,0,43.1838709677419,0,16.0096774193548,31,,11.1477,9.786637,5.740034,88.8864121420985,1001.99595210073,187.901190992177,3.28100307909181,16.4990115932504,3.9385505638573,0.28111228,Rural Areas,1,3.76546706830671,2.77319337810825,,train6,train5,train5,train5,train10,train5,train10,train7,train4,train6
2016-01,2016,1,Perth Crieff,Roadside,286363,721614,-3.84147528655027,56.3731262514476,0,30.7129032258065,1,20.67,31,,4.807431,9.33672,5.470466,89.7518605280933,1002.02249342174,241.647440536966,4.44828722083597,15.4399994162889,3.49719920618222,0.0885413,Rural Areas,1,3.4246828668065,3.02868337369368,,train1,train6,test,train6,test,train4,test,test,train9,train8
2016-01,2016,1,Perth High Street,Roadside,311680.93,723624.9,-3.43240000132863,56.3965970109502,0,29.6935483870968,1,12.22,31,,11.1477,9.786637,5.740034,88.8864121420985,1001.99595210073,187.901190992177,3.28100307909181,16.4990115932504,3.9385505638573,0.50744164,Rural Areas,1,3.39092979618799,2.50307395374345,,train9,test,test,test,train5,train9,train1,train8,test,train8
2016-01,2016,1,Perth Muirton,Rest,310659.25,725658.62,-3.44964003359994,56.4146700285374,31,,4,11.1037037037037,31,,8.993974,9.77062,5.847174,88.7610979691574,1001.98553177694,171.18707719707,3.02126876338141,17.1053395260509,3.87161069083125,0.2184589,Rural Areas,1,,2.40727871966417,,train3,test,train7,train4,test,test,train8,train1,train2,train3
2016-01,2016,1,Renfrew Cockels Loan,Roadside,250464,665933,-4.39097922814608,55.8633106873394,0,40.7129032258065,0,14.1870967741935,31,,18.4888,11.0956,6.33919,88.4539533302239,1001.834877881,162.994647025387,4.50930641631719,24.4485394755664,4.71116787017304,0.4831108,Large Urban Areas,1,3.70654507477944,2.65233287363551,,,,,,,,,,,
2016-01,2016,1,Renfrew Inchinnan Road,Roadside,250567,667558.1,-4.39023147426552,55.8779312328022,31,,31,,31,,15.94513,10.21566,6.191491,88.3873896839957,1001.81796343649,166.021199324945,4.33856961115031,24.4210753627178,4.75143452300624,0.4046978,Large Urban Areas,1,,,,,,,,,,,,,
2016-01,2016,1,Renfrew Johnston,Roadside,242983.8,663178.1,-4.50878352129594,55.8362030790151,31,,31,,31,,13.0957,9.58762,5.657588,89.9531094586359,1001.73276063525,209.357839496891,3.89891388123133,28.1947252618827,4.57184313925845,0.44294188,Rural Areas,1,,,,test,train5,train2,train2,train8,train8,train10,train8,test,train1
2016-01,2016,1,South Ayrshire Ayr Harbour,Roadside,233617.25,622746.05,-4.63368099601271,55.4701620322627,31,,31,,31,,9.210422,8.208325,5.129355,85.2354611783652,1001.67764846856,139.287592925954,6.14273807208723,16.3182284613032,5.58279256210954,0.31901174,Rural Areas,1,,,,train10,train2,train6,train5,test,train9,train10,train4,train10,train9
2016-01,2016,1,South Ayrshire Ayr High St,Roadside,233720.43,622114.8,-4.63167292855671,55.4645310370777,0,16.1612903225806,8,12.3478260869565,31,,9.210422,8.208325,5.129355,85.2354611783652,1001.67764846856,139.287592925954,6.14273807208723,16.3182284613032,5.58279256210954,0.31901174,Rural Areas,1,2.78261889659972,2.51348002223206,,test,train7,train10,train6,test,test,train3,train4,train4,test
2016-01,2016,1,South Lanarkshire Blantyre,Roadside,268916,657605,-4.09235526004953,55.7939073165979,31,,31,,31,,14.09675,10.47414,6.622684,88.4110406198115,1001.99671862627,172.038173212042,3.59587057627629,21.845709038968,4.25256008548474,0.44126784,Other Urban Areas,1,,,,train4,train2,test,train10,train8,train2,train5,train4,train4,test
2016-01,2016,1,South Lanarkshire Cambuslang,Kerbside,264319,660519,-4.16707314550045,55.8188016306952,5,54.5115384615385,0,12.2774193548387,31,,15.12313,10.21219,6.363093,88.2265416720754,1001.99318732188,182.845820200448,3.5534295659115,22.6623832792273,4.69331522966283,0.39134972,Large Urban Areas,1,3.99841239415138,2.5077617503769,,train6,train9,train8,test,train2,train4,train9,test,train6,test
2016-01,2016,1,South Lanarkshire East Kilbride,Roadside,264384.55,655669.44,-4.16361098272628,55.7752780023294,0,44.341935483871,0,13.2,31,,15.64167,10.40251,6.429307,88.4050255627765,1001.98777088513,201.777707284551,4.62945021644173,22.147278587449,4.02285067717657,0.54374508,Rural Areas,1,3.79193085420236,2.58021682959233,,train10,train5,test,train1,train7,test,train5,train9,train6,train5
2016-01,2016,1,South Lanarkshire Hamilton,Roadside,272298,655289,-4.03736526314747,55.7740170863439,0,43.6451612903226,8,14.7913043478261,31,,17.12927,10.89328,6.480418,88.4873976057321,1001.99397700344,178.291660247177,3.16637579762357,21.4308234314101,4.18214820694572,0.4099824,Other Urban Areas,1,3.77609242368564,2.69403946403261,,train1,train8,test,train8,train1,train4,train8,train5,train3,test
2016-01,2016,1,South Lanarkshire Lanark,Kerbside,288427.04,643700.54,-3.77565799613968,55.6739359871332,1,26.3633333333333,1,8.68333333333333,1,5.98666666666667,8.013946,9.228241,5.546964,90.9235934107551,1002.05948023809,179.808607153809,6.29711184034095,19.5132564735541,3.2252293362627,0.18260374,Rural Areas,1,3.27197415586322,2.16140547953127,1.78953477420594,train4,train7,train10,test,train1,train10,train7,train10,train7,train10
2016-01,2016,1,South Lanarkshire Raith Interchange 2,Roadside,271063.1,658087,-4.05836248887111,55.7988130994941,31,,31,,31,,21.05006,12.42551,6.983053,88.0429167733467,1001.99204795297,171.81760735098,3.20458212072715,21.1097684713691,4.40382815010487,0.462432,Rural Areas,1,,,,train5,train4,train5,train9,train7,train8,train7,train6,train3,train10
2016-01,2016,1,South Lanarkshire Rutherglen,Roadside,261113.75,661690.5,-4.21878603436755,55.8284079801745,0,52.2516129032258,0,16.0677419354839,31,,18.3892,10.87698,6.511906,87.9340204665332,1001.98287118341,182.572911848704,3.77546995552386,23.1802312627346,4.86712237053632,0.34952336,Rural Areas,1,3.95607075932974,2.77681365559409,,train3,test,train6,train8,test,train9,train1,train5,train10,train4
2016-01,2016,1,South Lanarkshire Uddingston,Roadside,269657,660305.7,-4.08183950268003,55.8183574730731,0,36.1225806451613,0,7.53225806451613,0,5.25806451612903,16.85682,10.34078,6.420775,88.2429364043419,1001.99137917674,166.363227465164,3.56655978444972,21.5126987762571,4.36467840816306,0.55479972,Other Urban Areas,1,3.58691817242965,2.01919487262381,1.65976299632162,test,train5,train9,test,train6,test,train10,train6,train1,train9
2016-01,2016,1,Stirling Craig's Roundabout,Roadside,279955,693012,-3.93217876114195,56.1147199507107,12,32.5684210526316,13,13.9277777777778,31,,12.61562,9.427147,5.659653,88.9407607579673,1001.900274226,171.536730779538,4.41395269730167,17.1574931534377,4.70053873739137,0.29624444,Other Urban Areas,1,3.48334313953247,2.63388524726808,,train4,train7,train2,train9,train7,train6,train3,train3,train2,test
2016-01,2016,1,West Dunbartonshire Clydebank,Roadside,249721.28,672046.49,-4.40623102403237,55.9179599715705,4,29.8851851851852,4,7.9,4,5.65925925925926,14.92795,9.839438,5.967862,89.6410190283773,1001.75233897716,176.852153110328,4.99271858177505,26.7286059532293,4.29653481541647,0.52138212,Rural Areas,1,3.39736287885013,2.06686275947298,1.73329301072809,train7,train8,train1,train7,train4,train3,train7,train10,train7,train2
2016-01,2016,1,West Dunbartonshire Glasgow Road,Roadside,240234.67,675198.79,-4.5597299982195,55.9431969554488,0,24.7903225806452,31,,31,,10.75688,8.948269,5.428979,90.4850685221163,1001.59488250281,211.286995285292,4.03767419436835,27.2919887939251,4.71604616176122,0.36719212,Rural Areas,1,3.2104533584935,,,,,,,,,,,,
2016-01,2016,1,West Lothian Broxburn,Roadside,308314.04,672230.25,-3.46919005574643,55.9343570054244,0,36.3774193548387,0,13.3806451612903,31,,14.64562,11.25988,6.40962,87.430494491586,1001.86626226583,146.460358694816,4.53648836809556,30.1295245492738,4.25891136423588,0.63473512,Rural Areas,1,3.5939482347531,2.59380927187023,,train8,train6,train4,train9,train10,test,train10,train4,train5,train1
2016-01,2016,1,West Lothian Linlithgow High Street 2,Roadside,300419.7,677120.9,-3.59730983893329,55.9767096729442,1,36.4366666666667,0,13.5935483870968,31,,13.99723,10.37993,6.012998,88.3273173876973,1001.86343504328,158.12021561177,5.31638418280951,26.0609630796023,4.54244972409183,0.20527786,Other Urban Areas,1,3.59557559363763,2.60959529688494,,test,train2,train7,test,train9,test,train6,train2,train4,train6
2016-01,2016,1,West Lothian Newton,Roadside,309258,677728.99,-3.45593904003916,55.9839250374209,0,24.9806451612903,3,14.6607142857143,31,,11.30249,11.79362,6.21874,87.7167631462637,1001.8529977846,169.865407152788,5.70517777667351,30.3819878340865,4.18980735964962,0.46775368,Rural Areas,1,3.21810133147722,2.68517141871728,,test,train3,test,train5,train3,train10,test,train10,train7,test
2016-02,2016,2,Aberdeen Anderson Dr,Roadside,392504.39,804189.75,-2.12544698515107,57.128566961,0,24.8034482758621,0,12.2827586206897,29,,15.96019,10.55266,6.172001,76.3144752990141,1002.57751191576,41.8562266602519,5.89268584074143,101.290267669158,3.54206006743514,0.43188144,Large Urban Areas,2,3.21098268688684,2.50819654086909,,,,,,,,,,,
2016-02,2016,2,Aberdeen Errol Place,Rest,394395.8,807391.98,-2.09427804429283,57.1573600199219,1,28.0178571428571,1,9.41428571428571,2,3.48518518518519,19.87877,10.31663,5.94299,76.0313087958846,1002.54134671524,43.7402155011016,6.04629748178873,102.913335818078,3.82077439240058,0.35453776,Large Urban Areas,2,3.33284206199788,2.24222829245315,1.24852118058701,train5,train1,train9,train1,train9,train6,train7,test,test,train4
2016-02,2016,2,Aberdeen King Street,Roadside,394333,808770,-2.09534811714625,57.1697379497512,0,32.148275862069,0,15.1551724137931,29,,17.38135,10.17115,5.806363,76.313649759689,1002.53048088523,41.6542425692496,5.90719192695101,103.607790448872,3.85772235442064,0.50935088,Large Urban Areas,2,3.47035882131617,2.71834188713876,,train2,train10,test,train9,train5,train2,train10,train10,train6,test
2016-02,2016,2,Aberdeen Market Street 2,Roadside,394551.62,805673.18,-2.09166391868129,57.1419219641957,0,38.2206896551724,0,15.7551724137931,0,5.69655172413793,31.23656,11.62385,6.849536,76.2475899643135,1002.56182424297,42.9412334183297,6.04123690840516,103.635014803026,3.83561296863584,0.22409628,Large Urban Areas,2,3.64337698300235,2.75716871858275,1.7398610311004,test,train4,train6,train10,train2,train5,train8,train3,train5,train8
2016-02,2016,2,Aberdeen Union Street Roadside,Roadside,393655.92,805967.6,-2.10647200308387,57.1445550221426,8,52.4666666666667,6,14.2,8,7.65714285714286,22.30283,10.77242,6.308893,76.151835012495,1002.56637885549,43.7802002262053,5.90949049565215,102.196159137364,3.69072069475289,0.32540832,Large Urban Areas,2,3.96017804731519,2.65324196460722,2.03563891902144,train4,test,train7,train10,train1,train2,train2,test,train10,train9
2016-02,2016,2,Aberdeen Wellington Road,Roadside,394410.99,804813.2,-2.09396804748834,57.1341950313274,0,48.3965517241379,0,18.1965517241379,29,,20.35855,10.55765,6.170999,76.4738602890991,1002.56885302766,43.9406795140497,6.40409197640136,103.715034088894,3.69634751514491,0.43798636,Large Urban Areas,2,3.87942856581546,2.90123211042515,,train1,test,train5,train4,test,train6,train5,train1,train9,train2
2016-02,2016,2,Alloa A907,Roadside,288689,693068,-3.79182015659693,56.1173397892599,0,37.6551724137931,0,14.2103448275862,29,,15.5629,10.26566,6.215875,83.0563748067948,1004.15229844796,115.363556904992,4.76889185050169,70.6371090423977,3.67585312663248,0.47104532,Other Urban Areas,2,3.62847032631838,2.6539702083583,,train2,train3,test,train2,test,test,train6,train6,train3,train10
2016-02,2016,2,Angus Forfar Glamis Road,Roadside,345249,750386,-2.89432762476283,56.6420760460412,29,,0,8.67931034482759,29,,7.40728,10.58091,6.037045,81.6170123520899,1003.32575733956,49.1138856310043,4.22176643347842,100.087739017593,2.78246446461878,0.59188768,Rural Areas,2,,2.1609420721548,,,,,,,,,,,
2016-02,2016,2,Auchencorth Moss,Rest,322165.87,656128.11,-3.24290002154307,55.7921599947446,29,,18,4.71818181818182,17,0.891666666666667,4.71572,7.887264,4.896663,84.1360810980879,1004.410280974,85.7450917516948,5.13133683409243,72.8242634199783,2.28585632919999,0.60520228,Rural Areas,2,,1.55142351737347,-0.11466290832014,train5,train9,train2,train9,test,train1,train2,train9,train5,train3
2016-02,2016,2,Bush Estate,Rest,324629.04,663890.62,-3.2057820654349,55.8622809954292,2,8.07037037037037,29,,29,,8.075246,9.222131,5.575827,83.2738957044823,1004.28374748082,90.5180087714741,4.98943281416503,76.3763856302598,2.92371945540712,0.63498732,Rural Areas,2,2.08819937594625,,,,,,,,,,,,
2016-02,2016,2,Dumfries,Roadside,297019.53,576254.03,-3.61423305678649,55.0700330046572,0,37.0724137931035,29,,29,,11.57991,9.023594,5.621769,84.0921863111863,1005.5973802474,131.75826954311,3.78078866147731,74.5006799339652,4.31518336272651,0.4375522,Rural Areas,2,3.61287312950471,,,,,,,,,,,,
2016-02,2016,2,Dundee Broughty Ferry Road,Industrial,341970.73,730976.51,-2.94342292757206,56.4673320063579,1,22.9821428571429,1,12.0107142857143,29,,11.93455,9.713922,5.633138,79.5837652525849,1003.51754744113,46.4549189074389,4.34057977286893,103.304788761686,4.12740355773289,0.38887924,Rural Areas,2,3.13471751686098,2.48579910857102,,test,train9,train1,train2,train2,train7,train8,train2,train7,train10
2016-02,2016,2,Dundee Lochee Road,Kerbside,338859.24,730774.79,-2.99386703149054,56.4651259986957,1,61.5,0,20.2172413793103,29,,11.9917,9.910512,5.906315,79.7683102691468,1003.52778441074,53.9073145097104,4.81631813168066,104.484461152894,3.55448161445394,0.46240368,Rural Areas,2,4.11903717481247,3.0065357739837,,train6,train4,train4,train9,train6,test,train4,train9,train6,train5
2016-02,2016,2,Dundee Mains Loan,Rest,340970.55,731892.31,-2.95986102093486,56.4754339666039,0,14.0448275862069,0,8.53103448275862,29,,14.51074,10.19106,6.031661,79.5827249361892,1003.5114670868,53.6453326154132,4.90815182543183,103.448290237678,3.71082557786787,0.49845392,Rural Areas,2,2.64225418466789,2.14371062997191,,train10,train2,train3,train10,test,train8,train5,train8,train8,train10
2016-02,2016,2,Dundee Meadowside,Roadside,340243.04,730658.37,-2.97138605000979,56.4642579947678,1,35.9464285714286,2,26.5296296296296,29,,18.79951,10.57289,6.049148,79.6029572915731,1003.52064204906,49.2987929586031,4.34630989424502,104.156176972205,4.04614856663625,0.38606936,Rural Areas,2,3.58202973490464,3.27826220761608,,train5,test,test,train5,test,test,train6,train1,test,train7
2016-02,2016,2,Dundee Seagate,Kerbside,340486.33,730446.2,-2.96738991050851,56.4623829636092,0,51.6137931034483,0,15.0862068965517,29,,18.79951,10.57289,6.049148,79.6029572915731,1003.52064204906,49.2987929586031,4.34630989424502,104.156176972205,4.04614856663625,0.22578486,Rural Areas,2,3.94378894497341,2.7137808758112,,test,test,train4,test,train3,train6,train3,train3,train4,train8
